_ - _ - recipe_id,_ - _ - ingredients - _ - ing_id,_ - _ - ingredients - _ - ing_name,cat
273204,16385,chili powder,spice
273204,6309,sesame oil,condiment
273205,16317,egg,animal
273205,6309,sesame oil,condiment
273205,1651,white rice,grain
273205,4405,green onion,spice
273205,2882,soy sauce,condiment
273205,16406,ground black pepper,spice
273206,6305,vegetable oil,condiment
273206,4442,potato,plant
273206,4279,carrot,plant
273206,4397,onion,plant
273206,4529,zucchini,plant
273206,16406,ground black pepper,spice
273206,3752,sesame seed,grain
273206,16317,egg,animal
273206,3686,ketchup,condiment
273207,2882,soy sauce,condiment
273207,4342,garlic,spice
273207,6309,sesame oil,condiment
273207,3752,sesame seed,grain
273207,1526,white sugar,condiment
273207,4442,potato,plant
273207,4279,carrot,plant
273207,4397,onion,plant
273207,16406,ground black pepper,spice
273207,1651,white rice,grain
273234,6305,vegetable oil,condiment
273234,16397,ground ginger,spice
273234,4343,fresh ginger root,spice
273234,4405,green onion,spice
273234,16157,butter,dairy
273234,16317,egg,animal
273236,4342,garlic,spice
273236,4397,onion,plant
273236,4279,carrot,plant
273236,4421,frozen pea,plantproduct
273236,1651,white rice,grain
273236,2882,soy sauce,condiment
273236,16317,egg,animal
273262,2958,light soy sauce,condiment
273262,12057,Asian chili sauce,condiment
273262,5595,hoisin sauce,condiment
273262,6304,peanut oil,condiment
273262,16317,egg,animal
273262,4786,red bell pepper,plant
273262,4405,green onion,spice
273264,1650,white rice,grain
273264,6305,vegetable oil,condiment
273264,2882,soy sauce,condiment
272463,3795,coconut milk,plantproduct
272463,1650,white rice,grain
272463,4343,fresh ginger root,spice
272463,4784,red chili pepper,spice
272463,6305,vegetable oil,condiment
272463,4397,onion,plant
272463,2850,peanuts,grain
272463,4335,cucumber,plant
272478,4342,garlic,spice
272478,1502,honey,animal
272478,1502,honey,animal
272478,6309,sesame oil,condiment
272478,3752,sesame seed,grain
272478,4405,green onion,spice
272478,2882,soy sauce,condiment
272478,6305,vegetable oil,condiment
272479,4279,carrot,plant
272479,4292,celery,plant
272479,4397,onion,plant
272479,20194,bean sprouts,plant
272479,2355,wonton wrapper,grain
272479,16317,egg,animal
272479,20482,frying oil,condiment
272479,2882,soy sauce,condiment
272479,18868,rice vinegar,condiment
272479,4342,garlic,spice
272491,18868,rice vinegar,condiment
272491,1526,white sugar,condiment
272491,4279,carrot,plant
272491,6294,mayonnaise,condiment
272491,12057,Asian chili sauce,condiment
272491,5595,hoisin sauce,condiment
272491,5597,fish sauce,condiment
272491,4335,cucumber,plant
272491,3717,fresh cilantro,spice
272528,16209,ghee,dairy
272528,20303,cinnamon stick,spice
272529,3795,coconut milk,plantproduct
272529,1636,cornstarch,plantproduct
272542,1525,brown sugar,condiment
272542,7842,white vinegar,condiment
272542,2882,soy sauce,condiment
272542,6309,sesame oil,condiment
272542,5597,fish sauce,condiment
272542,5596,oyster sauce,condiment
272542,6309,sesame oil,condiment
272542,4432,red bell pepper,plant
272542,4397,onion,plant
272542,4342,garlic,spice
272542,4343,fresh ginger root,spice
272556,3795,coconut milk,plantproduct
272556,16391,curry powder,spice
272556,20244,red pepper flakes,spice
272556,4421,frozen pea,plantproduct
272557,16158,plain yogurt,dairy
272557,16418,ground turmeric,spice
272557,6305,vegetable oil,condiment
272557,20303,cinnamon stick,spice
272557,18684,cardamom,spice
272557,18794,whole clove,spice
272557,16380,bay leaf,spice
272557,20269,red onion,plant
272557,4572,tomato,plant
272557,20551,ground cumin,spice
272557,18844,ground coriander,spice
272557,16407,cayenne pepper,spice
272557,20473,garam masala,spice
272557,3717,fresh cilantro,spice
272558,2858,peanut butter,grain
272558,2882,soy sauce,condiment
272558,5111,lime,plant
272558,4279,carrot,plant
272558,4292,celery,plant
272558,4405,green onion,spice
272558,4335,cucumber,plant
272558,3752,sesame seed,grain
272559,5111,lime,plant
272559,18868,rice vinegar,condiment
272559,4335,cucumber,plant
272559,4279,carrot,plant
272559,4405,green onion,spice
272559,3752,sesame seed,grain
272578,6305,vegetable oil,condiment
272578,4397,onion,plant
272578,3795,coconut milk,plantproduct
272578,5112,lime juice,plantproduct
272578,5597,fish sauce,condiment
272578,1525,brown sugar,condiment
272578,3717,fresh cilantro,spice
272580,5595,hoisin sauce,condiment
272580,4784,red chili pepper,spice
272580,3717,fresh cilantro,spice
272580,5597,fish sauce,condiment
272580,4342,garlic,spice
272581,16317,egg,animal
272581,4343,fresh ginger root,spice
272581,4405,green onion,spice
272581,2882,soy sauce,condiment
272581,6309,sesame oil,condiment
272581,4342,garlic,spice
272581,6420,canola oil,condiment
272610,6305,vegetable oil,condiment
272610,4279,carrot,plant
272610,4397,onion,plant
272610,4343,fresh ginger root,spice
272610,4342,garlic,spice
272611,2882,soy sauce,condiment
272611,8336,rice wine,condiment
272611,1526,white sugar,condiment
272611,6305,vegetable oil,condiment
272611,6494,chicken breast,animal
272611,4397,onion,plant
272611,4267,cabbage,plant
272611,4279,carrot,plant
272611,4343,fresh ginger root,spice
272611,4405,green onion,spice
272637,2958,light soy sauce,condiment
272637,1525,brown sugar,condiment
272637,4343,fresh ginger root,spice
272637,4342,garlic,spice
272637,6494,chicken breast,animal
272637,2882,soy sauce,condiment
272637,5595,hoisin sauce,condiment
272637,5596,oyster sauce,condiment
272637,18868,rice vinegar,condiment
272637,1525,brown sugar,condiment
272637,6309,sesame oil,condiment
272637,4397,onion,plant
272637,4267,cabbage,plant
272637,4292,celery,plant
272637,4378,fresh mushroom,plant
272637,4279,carrot,plant
272637,4421,frozen pea,plantproduct
272703,16133,chicken broth,animal
272703,4663,shallot,plant
272703,2958,light soy sauce,condiment
272703,5597,fish sauce,condiment
272703,16397,ground ginger,spice
272703,18868,rice vinegar,condiment
272703,1525,brown sugar,condiment
272703,4342,garlic,spice
272703,16406,ground black pepper,spice
272703,20303,cinnamon stick,spice
272703,1728,rice noodles,grain
272703,22005,shrimp,animal
272703,2958,light soy sauce,condiment
272703,4342,garlic,spice
272703,20194,bean sprouts,plant
272703,4405,green onion,spice
272703,16159,fresh basil,spice
272703,3717,fresh cilantro,spice
272703,18860,fresh mint,plant
272703,5111,lime,plant
266064,1636,cornstarch,plantproduct
266064,6304,peanut oil,condiment
266064,20269,red onion,plant
266064,4342,garlic,spice
266064,16397,ground ginger,spice
266064,2958,light soy sauce,condiment
266064,1525,brown sugar,condiment
266064,5595,hoisin sauce,condiment
266064,4786,red bell pepper,plant
266064,20244,red pepper flakes,spice
265700,6305,vegetable oil,condiment
265700,4663,shallot,plant
265700,4432,red bell pepper,plant
265700,16406,ground black pepper,spice
265700,16396,garlic powder,spice
265700,16408,ground white pepper,spice
265700,20551,ground cumin,spice
265700,16317,egg,animal
265542,4335,cucumber,plant
265542,4442,potato,plant
265542,16317,egg,animal
265542,6294,mayonnaise,condiment
265542,18868,rice vinegar,condiment
266173,4279,carrot,plant
266173,4342,garlic,spice
266173,5595,hoisin sauce,condiment
266173,2958,light soy sauce,condiment
266173,4405,green onion,spice
266173,6309,sesame oil,condiment
266177,6309,sesame oil,condiment
266177,4176,ground pork,animal
266177,16406,ground black pepper,spice
266177,1636,cornstarch,plantproduct
266177,16133,chicken broth,animal
266177,2882,soy sauce,condiment
266177,12057,Asian chili sauce,condiment
266177,18868,rice vinegar,condiment
266177,4342,garlic,spice
266177,1526,white sugar,condiment
266245,16317,egg,animal
266245,1526,white sugar,condiment
266245,6379,vegetable oil,condiment
266318,6307,olive oil,condiment
266318,6420,canola oil,condiment
266318,4342,garlic,spice
266318,4405,green onion,spice
266318,4292,celery,plant
266318,4529,zucchini,plant
266318,4273,bok choy,plant
266468,5111,lime,plant
266468,4279,carrot,plant
266468,20194,bean sprouts,plant
266468,2958,light soy sauce,condiment
266468,4405,green onion,spice
266468,3725,jalapeno pepper,plant
266468,3718,lemon grass,plant
266468,3717,fresh cilantro,spice
266468,4342,garlic,spice
266468,4343,fresh ginger root,spice
266468,6307,olive oil,condiment
266468,4273,bok choy,plant
266468,6309,sesame oil,condiment
266731,6307,olive oil,condiment
266731,4397,onion,plant
266731,16418,ground turmeric,spice
266731,18844,ground coriander,spice
266731,20551,ground cumin,spice
266731,16397,ground ginger,spice
266731,16385,chili powder,spice
266731,1684,all-purpose flour,grain
266731,20473,garam masala,spice
266731,18844,ground coriander,spice
266731,16396,garlic powder,spice
266731,16418,ground turmeric,spice
266731,20551,ground cumin,spice
266731,20482,frying oil,condiment
266745,20482,frying oil,condiment
266745,20551,ground cumin,spice
266745,16407,cayenne pepper,spice
266745,16418,ground turmeric,spice
266745,3717,fresh cilantro,spice
266745,4516,spinach,plant
266745,4442,potato,plant
266745,20269,red onion,plant
267271,6420,canola oil,condiment
267271,4342,garlic,spice
267271,4279,carrot,plant
267271,4442,potato,plant
267271,4529,zucchini,plant
267271,4397,onion,plant
267271,1636,cornstarch,plantproduct
267271,1526,white sugar,condiment
265781,20269,red onion,plant
265781,2850,peanuts,grain
265781,2882,soy sauce,condiment
265781,1526,white sugar,condiment
265781,5112,lime juice,plantproduct
265781,12057,Asian chili sauce,condiment
265781,4342,garlic,spice
265782,20482,frying oil,condiment
265782,4663,shallot,plant
265782,3717,fresh cilantro,spice
265782,4405,green onion,spice
265782,2850,peanuts,grain
265782,5597,fish sauce,condiment
265782,5112,lime juice,plantproduct
265782,1526,white sugar,condiment
265783,20269,red onion,plant
265783,4786,red bell pepper,plant
265783,18860,fresh mint,plant
265783,3717,fresh cilantro,spice
265783,5597,fish sauce,condiment
265783,1526,white sugar,condiment
265783,2940,peanuts,grain
265783,5112,lime juice,plantproduct
265784,6305,vegetable oil,condiment
265784,3709,red chile pepper,spice
265784,18771,curry leaf,spice
265784,16418,ground turmeric,spice
265804,16400,mustard seed,spice
265804,18684,cardamom,spice
265804,16209,ghee,dairy
265804,4397,onion,plant
265804,4343,fresh ginger root,spice
265804,4342,garlic,spice
265804,20473,garam masala,spice
265804,16418,ground turmeric,spice
265804,16386,ground cinnamon,spice
265804,4279,carrot,plant
265804,4657,green chile pepper,plant
265980,2882,soy sauce,condiment
265980,15710,mirin,condiment
265980,16396,garlic powder,spice
265980,16406,ground black pepper,spice
265980,16397,ground ginger,spice
265980,6305,vegetable oil,condiment
265980,15710,mirin,condiment
266012,4342,garlic,spice
266012,6305,vegetable oil,condiment
266012,4397,onion,plant
266012,4572,tomato,plant
266012,16158,plain yogurt,dairy
266012,4657,green chile pepper,plant
266012,18860,fresh mint,plant
266019,16317,egg,animal
266019,4529,zucchini,plant
266019,4267,cabbage,plant
266019,4279,carrot,plant
266019,4405,green onion,spice
266019,6305,vegetable oil,condiment
266019,6294,mayonnaise,condiment
265682,16406,ground black pepper,spice
265682,2882,soy sauce,condiment
265682,6305,vegetable oil,condiment
265682,4397,onion,plant
265682,20194,bean sprouts,plant
265682,16396,garlic powder,spice
265682,4273,bok choy,plant
265682,4405,green onion,spice
265683,4342,garlic,spice
265683,4343,fresh ginger root,spice
265683,4397,onion,plant
265683,16317,egg,animal
265683,2882,soy sauce,condiment
265683,15709,sake,condiment
265683,12057,Asian chili sauce,condiment
265683,6309,sesame oil,condiment
265683,1526,white sugar,condiment
265683,22005,shrimp,animal
265683,20194,bean sprouts,plant
265683,4405,green onion,spice
265684,4397,onion,plant
265684,6304,peanut oil,condiment
265684,18868,rice vinegar,condiment
265684,4343,fresh ginger root,spice
265684,3686,ketchup,condiment
265684,2882,soy sauce,condiment
265684,1526,white sugar,condiment
265684,5107,lemon juice,plantproduct
265684,4342,garlic,spice
265684,16406,ground black pepper,spice
265686,20194,bean sprouts,plant
265686,4279,carrot,plant
265686,4292,celery,plant
265686,4335,cucumber,plant
265686,3725,jalapeno pepper,plant
265686,4412,snow pea,plant
265686,12057,Asian chili sauce,condiment
265686,5595,hoisin sauce,condiment
265687,1525,brown sugar,condiment
265687,15710,mirin,condiment
265687,6309,sesame oil,condiment
265687,3752,sesame seed,grain
265687,4405,green onion,spice
265687,6309,sesame oil,condiment
265688,6294,mayonnaise,condiment
265688,5111,lime,plant
265694,2882,soy sauce,condiment
265694,8336,rice wine,condiment
265694,1636,cornstarch,plantproduct
265694,7842,white vinegar,condiment
265694,1526,white sugar,condiment
265694,2882,soy sauce,condiment
265694,1636,cornstarch,plantproduct
265694,20482,frying oil,condiment
265694,1636,cornstarch,plantproduct
265694,6305,vegetable oil,condiment
265694,4657,green chile pepper,plant
265694,4405,green onion,spice
265694,6309,sesame oil,condiment
265586,5111,lime,plant
265586,2882,soy sauce,condiment
265586,4786,red bell pepper,plant
265586,4529,zucchini,plant
265586,4292,celery,plant
265674,16317,egg,animal
265674,6309,sesame oil,condiment
265674,6307,olive oil,condiment
265674,4342,garlic,spice
265674,2958,light soy sauce,condiment
265674,15710,mirin,condiment
265674,4786,red bell pepper,plant
265674,4273,bok choy,plant
265674,4405,green onion,spice
265674,12057,Asian chili sauce,condiment
265675,6379,vegetable oil,condiment
265675,6494,chicken breast,animal
265675,4607,water chestnut,plant
265675,4292,celery,plant
265675,4279,carrot,plant
265675,4378,fresh mushroom,plant
265675,20194,bean sprouts,plant
265675,4252,broccoli,plant
265675,4267,cabbage,plant
265675,4342,garlic,spice
265675,4405,green onion,spice
265675,3752,sesame seed,grain
265675,16397,ground ginger,spice
265676,6307,olive oil,condiment
265676,7842,white vinegar,condiment
265676,1526,white sugar,condiment
265676,2882,soy sauce,condiment
265676,4273,bok choy,plant
265676,4405,green onion,spice
265676,4279,carrot,plant
265676,2882,soy sauce,condiment
265676,6307,olive oil,condiment
265676,1502,honey,animal
265676,4343,fresh ginger root,spice
265676,4342,garlic,spice
265676,6494,chicken breast,animal
265676,1651,white rice,grain
265491,6305,vegetable oil,condiment
265491,4432,red bell pepper,plant
265491,4342,garlic,spice
265491,2882,soy sauce,condiment
265491,1526,white sugar,condiment
265491,16408,ground white pepper,spice
265491,4292,celery,plant
265297,1502,honey,animal
265297,2882,soy sauce,condiment
265297,4343,fresh ginger root,spice
265297,4342,garlic,spice
265297,6309,sesame oil,condiment
265297,16407,cayenne pepper,spice
265297,16406,ground black pepper,spice
265297,4279,carrot,plant
265297,4292,celery,plant
265297,4397,onion,plant
265297,20194,bean sprouts,plant
265297,4405,green onion,spice
265307,2882,soy sauce,condiment
265307,6309,sesame oil,condiment
265307,6305,vegetable oil,condiment
265307,1502,honey,animal
265307,8336,rice wine,condiment
265307,4342,garlic,spice
265307,16406,ground black pepper,spice
265307,4397,onion,plant
265307,4279,carrot,plant
265307,4405,green onion,spice
265307,1502,honey,animal
265307,6309,sesame oil,condiment
265315,6420,canola oil,condiment
265315,4342,garlic,spice
265315,4343,fresh ginger root,spice
265315,16406,ground black pepper,spice
265315,4397,onion,plant
265315,4657,green chile pepper,plant
265315,4405,green onion,spice
265317,6307,olive oil,condiment
265317,4176,ground pork,animal
265317,4405,green onion,spice
265317,20551,ground cumin,spice
265318,20287,chile paste,condiment
265318,1526,white sugar,condiment
265318,2882,soy sauce,condiment
265318,4397,onion,plant
265318,4405,green onion,spice
267947,4343,fresh ginger root,spice
267947,4342,garlic,spice
267947,8336,rice wine,condiment
267947,6309,sesame oil,condiment
267947,16209,ghee,dairy
268055,6309,sesame oil,condiment
268055,1525,brown sugar,condiment
268055,2882,soy sauce,condiment
268055,4342,garlic,spice
268055,4343,fresh ginger root,spice
268055,20244,red pepper flakes,spice
268055,16406,ground black pepper,spice
268055,4335,cucumber,plant
268055,4786,red bell pepper,plant
268055,3752,sesame seed,grain
268074,3795,coconut milk,plantproduct
268074,1526,white sugar,condiment
268224,4786,red bell pepper,plant
268224,4405,green onion,spice
268224,3717,fresh cilantro,spice
268224,6294,mayonnaise,condiment
268224,1502,honey,animal
268224,5111,lime,plant
268224,4343,fresh ginger root,spice
268224,16396,garlic powder,spice
268224,16408,ground white pepper,spice
268324,16133,chicken broth,animal
268324,3718,lemon grass,plant
268324,4342,garlic,spice
268324,22005,shrimp,animal
268324,5597,fish sauce,condiment
268324,1526,white sugar,condiment
268324,3717,fresh cilantro,spice
268324,5112,lime juice,plantproduct
268325,3718,lemon grass,plant
268325,5597,fish sauce,condiment
268325,20287,chile paste,condiment
268325,4572,tomato,plant
268325,4378,fresh mushroom,plant
268325,6494,chicken breast,animal
268325,5112,lime juice,plantproduct
268325,4657,green chile pepper,plant
268330,6420,canola oil,condiment
268330,4663,shallot,plant
268330,4572,tomato,plant
268330,4342,garlic,spice
268330,4786,red bell pepper,plant
268330,3795,coconut milk,plantproduct
268330,1525,brown sugar,condiment
268385,3718,lemon grass,plant
268385,4342,garlic,spice
268385,4784,red chili pepper,spice
268385,4343,fresh ginger root,spice
268385,5111,lime,plant
268385,6305,vegetable oil,condiment
268385,2882,soy sauce,condiment
268385,1525,brown sugar,condiment
268385,5597,fish sauce,condiment
268385,4279,carrot,plant
268385,4663,shallot,plant
268385,4405,green onion,spice
268385,1728,rice noodles,grain
268385,5111,lime,plant
268387,6307,olive oil,condiment
268387,20551,ground cumin,spice
268387,16391,curry powder,spice
268387,16386,ground cinnamon,spice
268387,16418,ground turmeric,spice
268387,4432,red bell pepper,plant
268387,4442,potato,plant
268387,4529,zucchini,plant
268387,4343,fresh ginger root,spice
268387,7842,white vinegar,condiment
268388,3717,fresh cilantro,spice
268388,4657,green chile pepper,plant
268388,3718,lemon grass,plant
268388,4343,fresh ginger root,spice
268388,4342,garlic,spice
268388,18748,five-spice powder,spice
268388,20551,ground cumin,spice
268388,6307,olive oil,condiment
268388,3795,coconut milk,plantproduct
268388,5112,lime juice,plantproduct
268388,4657,green chile pepper,plant
268238,6307,olive oil,condiment
268238,16391,curry powder,spice
268238,16396,garlic powder,spice
268238,4405,green onion,spice
268238,2958,light soy sauce,condiment
268254,16391,curry powder,spice
268254,18748,five-spice powder,spice
268254,16396,garlic powder,spice
268254,16317,egg,animal
268254,1502,honey,animal
268254,16397,ground ginger,spice
268311,5111,lime,plant
268311,4405,green onion,spice
268311,4279,carrot,plant
268311,4343,fresh ginger root,spice
268311,4342,garlic,spice
268311,3717,fresh cilantro,spice
268311,20269,red onion,plant
268311,4342,garlic,spice
268311,20194,bean sprouts,plant
268311,3717,fresh cilantro,spice
268311,5111,lime,plant
268317,4442,potato,plant
268317,1684,all-purpose flour,grain
268317,6305,vegetable oil,condiment
268317,6305,vegetable oil,condiment
268317,4397,onion,plant
268317,3717,fresh cilantro,spice
268317,4657,green chile pepper,plant
268317,4343,fresh ginger root,spice
268317,5107,lemon juice,plantproduct
268317,18844,ground coriander,spice
268317,20551,ground cumin,spice
268317,20473,garam masala,spice
268317,16407,cayenne pepper,spice
268317,1684,all-purpose flour,grain
268317,20482,frying oil,condiment
268318,4442,potato,plant
268318,4421,frozen pea,plantproduct
268318,20473,garam masala,spice
268318,16418,ground turmeric,spice
268318,16407,cayenne pepper,spice
268318,1684,all-purpose flour,grain
268318,6305,vegetable oil,condiment
268318,16157,butter,dairy
268318,6307,olive oil,condiment
268318,4397,onion,plant
268318,5107,lemon juice,plantproduct
268318,20482,frying oil,condiment
267616,4343,fresh ginger root,spice
267616,16157,butter,dairy
267616,6420,canola oil,condiment
267616,16390,cumin seed,spice
267616,18794,whole clove,spice
267616,16380,bay leaf,spice
267616,4397,onion,plant
267616,4657,green chile pepper,plant
267616,4572,tomato,plant
267616,4342,garlic,spice
267616,18844,ground coriander,spice
267616,16418,ground turmeric,spice
267616,5107,lemon juice,plantproduct
267616,20473,garam masala,spice
267617,16317,egg,animal
267617,1651,white rice,grain
267617,6307,olive oil,condiment
267617,4267,cabbage,plant
267617,2882,soy sauce,condiment
267618,4516,spinach,plant
267618,4397,onion,plant
267618,16317,egg,animal
267619,4516,spinach,plant
267619,4405,green onion,spice
267619,2882,soy sauce,condiment
267619,5107,lemon juice,plantproduct
267612,16406,ground black pepper,spice
267612,16418,ground turmeric,spice
267614,4342,garlic,spice
267614,4343,fresh ginger root,spice
267614,6305,vegetable oil,condiment
267614,20303,cinnamon stick,spice
267614,18684,cardamom,spice
267614,18794,whole clove,spice
267614,16380,bay leaf,spice
267614,4397,onion,plant
267614,16404,paprika,spice
267614,16390,cumin seed,spice
267614,16407,cayenne pepper,spice
267614,20473,garam masala,spice
267614,16406,ground black pepper,spice
267719,4397,onion,plant
267719,4572,tomato,plant
267719,4421,frozen pea,plantproduct
267719,6305,vegetable oil,condiment
267719,16400,mustard seed,spice
267719,4342,garlic,spice
267719,3709,red chile pepper,spice
267719,18771,curry leaf,spice
267769,4176,ground pork,animal
267769,4279,carrot,plant
267769,5597,fish sauce,condiment
267769,4342,garlic,spice
267769,4343,fresh ginger root,spice
267769,20244,red pepper flakes,spice
267769,16317,egg,animal
267769,3795,coconut milk,plantproduct
267769,1525,brown sugar,condiment
267769,5597,fish sauce,condiment
267769,5112,lime juice,plantproduct
267769,3717,fresh cilantro,spice
267823,1684,all-purpose flour,grain
267823,16157,butter,dairy
267823,1502,honey,animal
267823,16317,egg,animal
267855,16209,ghee,dairy
267855,16278,milk,dairy
267855,1526,white sugar,condiment
267892,4432,red bell pepper,plant
267892,16159,fresh basil,spice
267892,5112,lime juice,plantproduct
267892,16391,curry powder,spice
267892,20551,ground cumin,spice
267898,2882,soy sauce,condiment
267898,12057,Asian chili sauce,condiment
267898,5112,lime juice,plantproduct
267898,4252,broccoli,plant
267898,4279,carrot,plant
267898,4405,green onion,spice
267898,4784,red chili pepper,spice
267898,3717,fresh cilantro,spice
268807,4279,carrot,plant
268807,4397,onion,plant
268807,18868,rice vinegar,condiment
268807,1526,white sugar,condiment
268807,5597,fish sauce,condiment
268807,2882,soy sauce,condiment
268807,12057,Asian chili sauce,condiment
268807,16396,garlic powder,spice
268807,18748,five-spice powder,spice
268807,6294,mayonnaise,condiment
268807,4335,cucumber,plant
268807,3725,jalapeno pepper,plant
268807,3717,fresh cilantro,spice
268807,5111,lime,plant
268880,6309,sesame oil,condiment
268880,4252,broccoli,plant
268880,4342,garlic,spice
268880,20244,red pepper flakes,spice
268880,16397,ground ginger,spice
268880,12057,Asian chili sauce,condiment
268880,1502,honey,animal
268880,6494,chicken breast,animal
268880,1636,cornstarch,plantproduct
268880,16133,chicken broth,animal
268880,15710,mirin,condiment
269315,4397,onion,plant
269315,4342,garlic,spice
269315,16133,chicken broth,animal
269315,5111,lime,plant
269315,3725,jalapeno pepper,plant
269315,5597,fish sauce,condiment
269315,3717,fresh cilantro,spice
269317,6309,sesame oil,condiment
269317,6494,chicken breast,animal
269317,4342,garlic,spice
269317,4343,fresh ginger root,spice
269317,2958,light soy sauce,condiment
269317,12057,Asian chili sauce,condiment
269203,6420,canola oil,condiment
269203,4342,garlic,spice
269203,4343,fresh ginger root,spice
269203,2958,light soy sauce,condiment
269203,4405,green onion,spice
269203,1526,white sugar,condiment
269203,6309,sesame oil,condiment
269245,2882,soy sauce,condiment
269245,5597,fish sauce,condiment
269245,1525,brown sugar,condiment
269245,16406,ground black pepper,spice
269245,4342,garlic,spice
269245,20244,red pepper flakes,spice
269245,4786,red bell pepper,plant
269245,18868,rice vinegar,condiment
269245,1525,brown sugar,condiment
269245,20244,red pepper flakes,spice
269245,5597,fish sauce,condiment
269475,1526,white sugar,condiment
269475,1525,brown sugar,condiment
269475,3795,coconut milk,plantproduct
269475,16278,milk,dairy
269475,16317,egg,animal
269475,16157,butter,dairy
269459,6305,vegetable oil,condiment
269459,4342,garlic,spice
269459,4397,onion,plant
269459,16380,bay leaf,spice
269459,7842,white vinegar,condiment
269459,2882,soy sauce,condiment
269459,20244,red pepper flakes,spice
268456,4279,carrot,plant
268456,16157,butter,dairy
268456,4663,shallot,plant
268456,3725,jalapeno pepper,plant
268456,4342,garlic,spice
268456,3718,lemon grass,plant
268456,4343,fresh ginger root,spice
268456,16406,ground black pepper,spice
268470,16406,ground black pepper,spice
268470,4432,red bell pepper,plant
268470,4342,garlic,spice
268470,4343,fresh ginger root,spice
268470,2882,soy sauce,condiment
268470,1525,brown sugar,condiment
268470,6305,vegetable oil,condiment
268470,3717,fresh cilantro,spice
268972,5595,hoisin sauce,condiment
268972,2882,soy sauce,condiment
268972,5596,oyster sauce,condiment
268972,5597,fish sauce,condiment
268972,1526,white sugar,condiment
268972,6309,sesame oil,condiment
268972,16396,garlic powder,spice
268972,4397,onion,plant
268972,1526,white sugar,condiment
269034,3795,coconut milk,plantproduct
269034,16157,butter,dairy
269034,16317,egg,animal
269034,1525,brown sugar,condiment
269036,6307,olive oil,condiment
269036,4397,onion,plant
269036,16406,ground black pepper,spice
269036,16386,ground cinnamon,spice
269036,16418,ground turmeric,spice
269036,18844,ground coriander,spice
269036,5112,lime juice,plantproduct
269044,6305,vegetable oil,condiment
269044,20269,red onion,plant
269044,4342,garlic,spice
269044,4343,fresh ginger root,spice
269044,20303,cinnamon stick,spice
269044,18771,curry leaf,spice
269044,18794,whole clove,spice
269044,16385,chili powder,spice
269044,16391,curry powder,spice
269044,16418,ground turmeric,spice
269044,3795,coconut milk,plantproduct
269046,1684,all-purpose flour,grain
269046,1650,white rice,grain
269046,18868,rice vinegar,condiment
269046,6307,olive oil,condiment
269046,1526,white sugar,condiment
269046,2882,soy sauce,condiment
269047,6304,peanut oil,condiment
269047,1526,white sugar,condiment
269047,2882,soy sauce,condiment
269047,15709,sake,condiment
269047,4292,celery,plant
269047,4405,green onion,spice
256271,16133,chicken broth,animal
256271,1650,white rice,grain
256271,4343,fresh ginger root,spice
256271,8336,rice wine,condiment
256271,6309,sesame oil,condiment
256271,2882,soy sauce,condiment
256271,16408,ground white pepper,spice
256271,4405,green onion,spice
256163,6305,vegetable oil,condiment
256163,4397,onion,plant
256163,4342,garlic,spice
256163,18794,whole clove,spice
256163,16406,ground black pepper,spice
256163,16396,garlic powder,spice
256163,16390,cumin seed,spice
256163,16386,ground cinnamon,spice
256163,16397,ground ginger,spice
256566,3795,coconut milk,plantproduct
256566,1636,cornstarch,plantproduct
256927,6305,vegetable oil,condiment
256927,4279,carrot,plant
256927,4343,fresh ginger root,spice
256927,6309,sesame oil,condiment
256927,16406,ground black pepper,spice
257024,6305,vegetable oil,condiment
257024,16278,milk,dairy
257024,16317,egg,animal
257024,1526,white sugar,condiment
257025,4397,onion,plant
257025,4342,garlic,spice
257025,2882,soy sauce,condiment
257025,16317,egg,animal
257025,4405,green onion,spice
257167,16317,egg,animal
257167,1526,white sugar,condiment
257220,6305,vegetable oil,condiment
257220,1526,white sugar,condiment
257220,4342,garlic,spice
257220,5596,oyster sauce,condiment
257220,2882,soy sauce,condiment
257220,1526,white sugar,condiment
257220,1636,cornstarch,plantproduct
257221,8336,rice wine,condiment
257221,1636,cornstarch,plantproduct
257221,1526,white sugar,condiment
257221,7842,white vinegar,condiment
257221,2882,soy sauce,condiment
257221,16317,egg,animal
257221,20482,frying oil,condiment
257221,4342,garlic,spice
257221,4343,fresh ginger root,spice
257221,4405,green onion,spice
257258,1526,white sugar,condiment
257258,16382,ground cardamom,spice
257258,16157,butter,dairy
257258,1684,all-purpose flour,grain
257223,4343,fresh ginger root,spice
257223,1526,white sugar,condiment
257223,6305,vegetable oil,condiment
257223,4432,red bell pepper,plant
255373,4405,green onion,spice
255373,4342,garlic,spice
255373,4343,fresh ginger root,spice
255373,4279,carrot,plant
255373,4784,red chili pepper,spice
255373,4657,green chile pepper,plant
255373,1525,brown sugar,condiment
254983,4335,cucumber,plant
254983,20244,red pepper flakes,spice
254983,5597,fish sauce,condiment
254983,1526,white sugar,condiment
254983,4342,garlic,spice
254983,4343,fresh ginger root,spice
254983,3752,sesame seed,grain
255027,6309,sesame oil,condiment
255027,4342,garlic,spice
255027,4405,green onion,spice
255027,15709,sake,condiment
255027,16406,ground black pepper,spice
255028,6309,sesame oil,condiment
255028,2882,soy sauce,condiment
255028,15710,mirin,condiment
255028,1502,honey,animal
255029,6305,vegetable oil,condiment
255029,4292,celery,plant
